Date(yyyy-mm-dd),City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
2020-06-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.727,3.933,5.358,4.723,5.979,4.688,7.147,6.2,248,562
2020-06-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.588,3.741,5.265,4.646,6.028,4.728,7.189,6.259,266,553
2020-06-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.59,3.774,5.358,4.691,5.916,4.605,7.319,6.235,254,564
2020-06-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.577,3.741,5.305,4.663,6.031,4.601,7.444,6.317,265,544
2020-06-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.557,3.724,5.164,4.617,5.917,4.572,7.337,6.195,240,555
2020-06-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.737,3.965,5.508,4.815,5.832,4.507,7.307,6.152,264,548
2020-06-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.659,3.933,5.379,4.778,5.717,4.388,7.271,6.055,267,562
2020-06-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.799,4.059,5.768,4.971,5.821,4.475,7.163,6.073,268,556
2020-06-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.799,4.14,5.772,5.014,5.883,4.534,7.253,6.147,278,560
2020-06-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.855,4.226,6.002,5.145,5.879,4.564,7.348,6.184,282,562
2020-06-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.87,4.226,6.002,5.153,5.822,4.467,7.276,6.053,308,551
2020-06-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.018,4.226,6.091,5.289,5.963,4.661,7.313,6.193,281,557
2020-06-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.018,4.226,6.091,5.289,5.775,4.482,7.186,6.073,281,544
2020-06-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.348,4.524,6.332,5.531,5.635,4.315,7.098,5.977,245,549
2020-06-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.073,4.055,6.091,5.207,5.577,4.27,7.033,5.917,253,549
2020-06-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.018,3.985,6.051,5.19,5.587,4.386,7.002,5.961,277,565
2020-06-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.074,4.137,6.091,5.265,5.44,4.301,6.829,5.88,260,559
2020-06-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.08,4.187,6.119,5.29,5.319,4.248,6.659,5.755,277,554
2020-06-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.176,4.247,6.119,5.334,5.237,4.242,6.374,5.58,272,567
2020-06-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.997,4.041,6.091,5.195,5.183,4.228,6.369,5.546,291,546
2020-06-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.748,3.804,6.276,5.12,5.146,4.202,6.317,5.509,261,554
2020-06-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.53,3.649,5.992,4.904,5.132,4.249,6.338,5.532,274,545
2020-06-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.375,3.544,5.676,4.727,4.967,4.137,6.23,5.403,260,559
2020-06-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.294,3.535,5.461,4.546,4.899,4.071,6.108,5.31,261,554
2020-06-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.19,3.517,5.386,4.481,4.735,3.876,5.966,5.159,266,558
2020-06-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.176,3.517,5.285,4.422,4.723,3.761,5.846,5.112,264,561
2020-06-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.093,3.426,5.128,4.35,4.582,3.644,5.656,4.91,289,550
2020-06-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.093,3.426,5.128,4.35,4.65,3.66,5.669,4.947,289,557
2020-06-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.058,3.443,4.909,4.287,4.533,3.612,5.518,4.861,315,545
2020-07-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.058,3.504,5.008,4.342,4.583,3.638,5.549,4.884,274,550
2020-07-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.914,3.135,4.796,4.088,4.412,3.547,5.421,4.746,281,554
2020-07-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.914,3.097,4.86,4.142,4.395,3.507,5.41,4.703,302,573
2020-07-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.912,3.069,4.86,4.098,4.363,3.513,5.472,4.699,288,567
2020-07-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.897,2.963,4.736,3.988,4.098,3.29,5.253,4.491,307,557
2020-07-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.897,2.981,4.822,4.009,4.096,3.267,5.297,4.506,296,568
2020-07-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.906,2.981,4.773,4.004,4.054,3.246,5.304,4.469,315,547
2020-07-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.905,2.894,4.773,3.98,4.037,3.22,5.17,4.38,285,557
2020-07-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.897,2.872,4.73,3.931,3.955,3.12,5.06,4.231,269,549
2020-07-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.81,2.731,4.545,3.824,3.958,3.073,4.957,4.196,250,563
2020-07-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.619,2.518,4.329,3.569,3.863,3.053,4.882,4.138,240,557
2020-07-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.528,2.498,4.154,3.496,3.828,2.993,4.919,4.144,245,561
2020-07-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.528,2.489,4.257,3.525,3.774,2.894,4.919,4.124,236,563
2020-07-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.528,2.489,4.257,3.525,3.819,2.888,4.995,4.129,236,553
2020-07-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.183,2.355,4.16,3.44,3.837,2.849,5.077,4.129,210,560
2020-07-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.619,2.627,4.545,3.687,3.696,2.79,4.821,3.977,237,548
2020-07-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.857,2.832,4.824,3.876,3.646,2.752,4.679,3.921,199,553
2020-07-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.528,2.386,4.441,3.53,3.597,2.609,4.511,3.8,203,554
2020-07-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.354,2.371,4.312,3.449,3.519,2.583,4.516,3.744,219,570
2020-07-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.606,2.504,4.518,3.677,3.624,2.694,4.55,3.818,204,565
2020-07-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.616,2.596,4.58,3.772,3.594,2.668,4.445,3.745,223,560
2020-07-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.606,2.549,4.58,3.747,3.552,2.632,4.4,3.697,212,571
2020-07-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.562,2.554,4.577,3.727,3.577,2.702,4.46,3.752,218,550
2020-07-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.575,2.555,4.577,3.73,3.627,2.737,4.573,3.828,217,559
2020-07-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.354,2.507,4.312,3.561,3.619,2.72,4.527,3.799,235,550
2020-07-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.376,2.531,4.4,3.597,3.619,2.799,4.508,3.808,232,564
2020-07-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.184,2.486,4.311,3.483,3.538,2.713,4.501,3.751,232,558
2020-07-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.184,2.486,4.311,3.489,3.573,2.748,4.632,3.786,246,562
2020-07-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.185,2.486,4.312,3.514,3.487,2.617,4.454,3.673,269,564
2020-07-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.185,2.38,4.311,3.454,3.482,2.606,4.437,3.641,289,552
2020-07-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.91,2.303,3.68,3.22,3.488,2.593,4.507,3.655,262,558
2020-08-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.858,2.306,3.649,3.192,3.402,2.564,4.294,3.545,273,543
2020-08-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.926,2.322,3.796,3.29,3.464,2.584,4.338,3.599,238,548
2020-08-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.83,2.062,3.551,3.083,3.404,2.584,4.209,3.569,236,550
2020-08-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.809,1.999,3.539,3.067,3.37,2.532,4.186,3.541,258,567
2020-08-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.808,1.977,3.497,3.01,3.345,2.495,4.199,3.534,241,561
2020-08-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.83,2.01,3.596,3.055,3.309,2.45,4.071,3.487,260,553
2020-08-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.83,2.007,3.596,3.054,3.246,2.418,4.044,3.407,260,563
2020-08-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.83,2.01,3.596,3.055,3.276,2.495,4.198,3.49,280,543
2020-08-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.839,1.872,3.649,3.1,3.276,2.495,4.235,3.509,250,553
2020-08-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.858,1.937,3.853,3.154,3.302,2.506,4.378,3.542,237,541
2020-08-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.904,1.937,4.119,3.248,3.324,2.542,4.38,3.541,224,556
2020-08-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.882,1.937,4.068,3.182,3.221,2.514,4.255,3.469,209,551
2020-08-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.787,1.872,3.961,3.108,3.213,2.501,4.265,3.487,186,555
2020-08-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.851,2.062,4.068,3.191,3.246,2.479,4.366,3.501,167,559
2020-08-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.746,2.067,3.961,3.13,3.251,2.482,4.319,3.492,192,547
2020-08-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.762,2.064,4.018,3.169,3.385,2.542,4.484,3.584,181,555
2020-08-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.688,2.05,3.689,3.001,3.362,2.527,4.486,3.584,208,542
2020-08-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.935,2.256,3.88,3.221,3.391,2.543,4.475,3.601,183,548
2020-08-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.935,2.256,3.789,3.07,3.455,2.551,4.536,3.652,151,549
2020-08-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.742,2.253,3.689,2.948,3.508,2.577,4.581,3.687,146,565
2020-08-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.672,2.178,3.44,2.853,3.597,2.629,4.736,3.785,123,561
2020-08-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.621,2.105,3.44,2.806,3.63,2.647,4.829,3.832,144,556
2020-08-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.607,2.105,3.433,2.76,3.551,2.583,4.712,3.75,125,566
2020-08-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.521,2.022,3.433,2.658,3.44,2.559,4.645,3.744,136,545
2020-08-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.452,1.913,3.364,2.588,3.387,2.517,4.581,3.701,132,557
2020-08-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.305,1.804,3.131,2.432,3.388,2.519,4.643,3.755,125,547
2020-08-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.28,1.778,2.935,2.34,3.524,2.588,4.773,3.875,110,562
2020-08-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.281,1.804,2.935,2.343,3.543,2.626,4.763,3.886,114,556
2020-08-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.298,1.804,3.029,2.385,3.551,2.662,4.903,3.973,130,558
2020-08-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.305,1.778,3.383,2.544,3.544,2.696,4.896,3.983,126,560
2020-08-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.442,1.805,3.433,2.632,3.692,2.722,4.911,4.055,151,548
2020-09-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],2.372,1.699,3.668,2.698,3.764,2.76,4.987,4.107,124,555
2020-09-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.443,1.893,4.247,3.237,3.685,2.782,5.009,4.134,151,541
2020-09-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.443,1.893,4.247,3.237,3.743,2.762,5.001,4.166,151,546
2020-09-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.507,2.363,4.411,3.46,3.764,2.814,5.082,4.202,184,551
2020-09-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.598,2.418,4.512,3.657,3.78,2.837,5.04,4.212,211,568
2020-09-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.715,2.68,4.528,3.771,3.788,2.857,4.993,4.182,184,561
2020-09-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.992,3,4.62,4.086,3.721,2.84,4.956,4.149,210,555
2020-09-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.053,3.278,4.767,4.261,3.804,2.833,4.984,4.136,199,566
2020-09-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.036,3.278,4.767,4.261,3.87,2.915,5.011,4.193,205,546
2020-09-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.103,3.41,4.858,4.462,3.853,2.89,5.022,4.171,196,556
2020-09-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.18,3.457,5.134,4.473,3.887,2.918,5.059,4.171,226,545
2020-09-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.193,3.457,5.134,4.497,3.97,2.949,5.093,4.279,222,559
2020-09-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.18,3.457,5.134,4.49,3.93,2.924,5.052,4.235,216,554
2020-09-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.18,3.457,5.192,4.534,3.968,2.925,5.145,4.299,226,559
2020-09-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.201,3.488,5.277,4.645,3.739,2.901,4.969,4.161,201,559
2020-09-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.247,3.588,5.507,4.961,3.604,2.802,4.807,4.045,226,547
2020-09-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.303,3.588,5.667,5.103,3.739,2.828,4.745,4.031,199,555
2020-09-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.409,3.625,5.667,5.04,3.816,2.924,4.812,4.061,226,542
2020-09-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.543,3.679,6.106,5.313,3.755,2.868,4.753,4.045,188,543
2020-09-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.239,3.249,5.318,4.796,3.726,2.882,4.793,4.062,198,544
2020-09-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.239,3.249,5.673,4.856,3.657,2.847,4.885,4.1,231,562
2020-09-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.231,3.208,5.318,4.667,3.689,2.88,4.934,4.134,204,555
2020-09-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.231,3.224,5.277,4.659,3.782,2.85,5.241,4.296,232,548
2020-09-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.231,3.224,5.277,4.67,3.82,2.839,5.24,4.26,226,557
2020-09-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.213,3.249,5.225,4.61,3.897,2.908,5.356,4.36,247,537
2020-09-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.043,3.067,5.222,4.635,3.85,2.868,5.322,4.381,217,548
2020-09-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.124,3.224,5.182,4.572,3.801,2.805,5.222,4.267,247,535
2020-09-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.184,3.224,5.182,4.629,3.827,2.847,5.171,4.333,236,549
2020-09-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.071,3.224,5.043,4.513,3.788,2.955,5.131,4.303,216,546
2020-09-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.124,3.224,5.119,4.507,3.916,3.014,5.261,4.441,247,551
2020-10-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.041,3.198,4.798,4.186,4.029,3.075,5.333,4.451,222,554
2020-10-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.071,3.222,4.966,4.269,4.238,3.201,5.635,4.658,247,542
2020-10-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.896,3.074,4.821,4.137,4.267,3.221,5.727,4.706,220,550
2020-10-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.964,3.224,4.815,4.178,4.35,3.302,5.792,4.801,250,539
2020-10-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.14,3.561,5.043,4.418,4.397,3.319,5.81,4.829,209,544
2020-10-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.987,3.362,4.792,4.158,4.366,3.382,5.757,4.841,217,546
2020-10-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.987,3.351,4.792,4.16,4.484,3.457,5.918,4.991,251,563
2020-10-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.966,3.351,4.749,4.132,4.459,3.419,5.87,4.944,223,556
2020-10-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.987,3.351,4.808,4.207,4.546,3.486,6.116,5.136,248,552
2020-10-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.966,3.343,4.815,4.232,4.598,3.589,6.159,5.176,227,562
2020-10-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.987,3.343,4.815,4.216,4.606,3.635,6.056,5.165,248,541
2020-10-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.964,3.099,4.815,4.191,4.662,3.674,6.21,5.252,218,555
2020-10-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.922,3.232,4.677,4.1,4.672,3.668,6.118,5.213,248,541
2020-10-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.945,3.332,4.749,4.159,4.845,3.723,6.304,5.343,237,555
2020-10-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.813,3.226,4.598,4.07,4.905,3.754,6.428,5.378,217,554
2020-10-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.922,3.332,4.724,4.261,5.11,3.958,6.648,5.632,246,559
2020-10-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.893,3.332,4.598,4.177,4.968,3.869,6.439,5.55,221,562
2020-10-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.78,3.181,4.539,4.102,4.867,3.799,6.385,5.504,247,551
2020-10-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.631,3.089,4.431,4.042,4.822,3.684,6.245,5.421,217,557
2020-10-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.589,2.949,4.431,3.95,4.823,3.633,6.314,5.388,247,545
2020-10-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.631,2.967,4.504,4.045,4.882,3.724,6.425,5.507,206,549
2020-10-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.57,3.023,4.368,3.955,4.915,3.84,6.381,5.417,200,550
2020-10-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.629,3.044,4.504,4.054,4.951,3.873,6.437,5.484,230,569
2020-10-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.571,3.028,4.371,3.96,4.888,3.876,6.177,5.35,205,561
2020-10-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.709,3.13,4.59,4.271,4.944,3.872,6.23,5.483,230,555
2020-10-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.64,3.13,4.584,4.294,4.91,3.901,6.136,5.489,209,564
2020-10-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.799,3.172,4.757,4.399,4.835,3.892,6.109,5.423,230,543
2020-10-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.799,3.13,5.497,4.58,5.002,3.988,6.218,5.58,200,558
2020-10-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.885,3.201,5.346,4.572,4.938,3.93,6.249,5.523,229,543
2020-10-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.062,3.262,5.491,4.689,5.084,4.007,6.714,5.715,218,555
2020-10-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.885,3.252,5.199,4.432,4.979,3.96,6.607,5.641,200,551
2020-11-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.975,3.267,5.479,4.746,5.098,3.998,6.699,5.7,229,554
2020-11-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.269,3.383,5.65,4.882,5.268,4.051,7.098,5.866,203,554
2020-11-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.278,3.424,5.65,4.908,5.584,4.238,7.346,6.145,219,543
2020-11-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.707,3.588,6.097,5.287,5.775,4.407,7.617,6.36,189,548
2020-11-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.499,3.545,5.878,5.124,5.676,4.339,7.598,6.259,197,535
2020-11-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.017,3.849,6.358,5.44,6.053,4.611,7.976,6.498,169,542
2020-11-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.869,3.849,6.102,5.412,5.953,4.557,7.901,6.515,141,545
2020-11-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.869,3.849,6.102,5.412,5.87,4.619,7.639,6.479,141,563
2020-11-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.502,3.765,5.822,5.054,5.691,4.521,7.217,6.152,116,555
2020-11-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.719,3.811,5.878,5.138,5.703,4.589,7.376,6.293,141,551
2020-11-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.651,3.726,5.645,5.081,5.933,4.706,7.837,6.532,120,563
